movie_id,title,year,genre,director,lead_actor,imdb_rating,imdb_votes,duration_min,language,industry,source,release_month,release_season,box_office_cr,avg_user_rating,rating_normalized
TM1776,Puli En Azhagu,2011,Thriller,Thiagarajan Kumararaja,Keerthy Suresh,7.8,2899,149,Tamil,Kollywood,synthetic,1,Winter,218.5,7.8,3.9
TM0644,Karuppu En Kaadhal,2011,Action|Adventure,Ezhil,Soori,7.7,17632,110,Tamil,Kollywood,synthetic,10,Autumn,546.2,7.7,3.8
TM0074,Mankatha,2011,Action|Crime|Thriller,Venkat Prabhu,Ajith Kumar,7.6,21000,163,Tamil,Kollywood,real,2,Winter,183.5,7.6,3.8
TM1083,Aaru Payanam,2011,Drama|Romance,Arivazhagan,Keerthy Suresh,7.6,29244,114,Tamil,Kollywood,synthetic,1,Winter,542.2,7.6,3.8
TM0749,Naalu Katha,2011,Action|Crime|Drama,Samuthirakani,Shane Nigam,7.4,16708,143,Tamil,Kollywood,synthetic,12,Winter,71.2,7.4,3.7
TM1019,Medu Kathai 2,2011,Drama|Mystery,Pa. Ranjith,Jiiva,7.4,9111,150,Tamil,Kollywood,synthetic,9,Monsoon,543.4,7.4,3.7
TM1038,Malai Pothu 2,2011,Comedy|Romance,Venkat Prabhu,Jiiva,7.4,5124,149,Tamil,Kollywood,synthetic,8,Monsoon,253.5,7.4,3.7
TM1800,Nenjam En Nanbargal,2011,Comedy|Romance,Mari Selvaraj,Prakash Raj,7.4,3532,180,Tamil,Kollywood,synthetic,7,Monsoon,254.4,7.4,3.7
TM0342,Kal Padai,2011,Drama|Mystery,Pradeep Ranganathan,Aditi Balan,7.3,1873,133,Tamil,Kollywood,synthetic,2,Winter,438.7,7.3,3.6
TM1466,Avan Kudumbam,2011,Biography|Drama,Vijay Milton,Vijay,7.3,2349,190,Tamil,Kollywood,synthetic,9,Monsoon,172.0,7.3,3.6
TM1899,Vaai Vizha,2011,Drama|Romance,Ameer Sultan,Siddharth,7.3,2901,123,Tamil,Kollywood,synthetic,12,Winter,107.0,7.3,3.6
TM0664,Kanavu En Kudumbam,2011,Drama,Santhosh P. Jayakumar,Prabhu,7.2,29580,141,Tamil,Kollywood,synthetic,3,Spring,325.7,7.2,3.6
TM1854,Moondru En Anbu,2011,Romance|Drama,Rajkumar Periasamy,Anushka Shetty,6.9,3386,111,Tamil,Kollywood,synthetic,2,Winter,178.7,6.9,3.4
TM0374,Nadu En Thozha,2011,Drama,Seenu Ramasamy,Nayanthara,6.8,877,139,Tamil,Kollywood,synthetic,10,Autumn,277.7,6.8,3.4
TM0343,Simha Kaadhal,2011,Action|Comedy,Suseenthiran,Arun Vijay,6.6,33884,173,Tamil,Kollywood,synthetic,2,Winter,429.0,6.6,3.3
TM0548,Aadal En Aasai,2011,Comedy|Family,Vijay Milton,Keerthy Suresh,6.6,3276,118,Tamil,Kollywood,synthetic,4,Summer,328.1,6.6,3.3
TM0163,Varudam Vizhi,2011,Biography|Drama,Dharani,Rahman,6.5,500,153,Tamil,Kollywood,synthetic,2,Winter,238.5,6.5,3.2
TM0388,Onbadu En Kaavalan,2011,Drama|Sport,Arivazhagan,Prakash Raj,6.5,500,170,Tamil,Kollywood,synthetic,5,Summer,443.3,6.5,3.2
TM0686,Naadu Kutumbam,2011,Biography|Drama,Rajkumar Periasamy,Kajal Aggarwal,6.5,8689,164,Tamil,Kollywood,synthetic,1,Winter,396.3,6.5,3.2
TM0115,Vaai En Iravu,2011,Drama|Romance,Mari Selvaraj,Ajith Kumar,6.4,11819,130,Tamil,Kollywood,synthetic,9,Monsoon,314.7,6.4,3.2
TM0119,En Porattam,2011,Drama|Romance,Mari Selvaraj,Nayanthara,6.4,9208,170,Tamil,Kollywood,synthetic,2,Winter,83.4,6.4,3.2
TM0559,Ainthu Kaavalan,2011,Crime|Drama,Badri Venkatesh,Samantha,6.4,10169,148,Tamil,Kollywood,synthetic,11,Winter,481.4,6.4,3.2
TM1304,Neela Nanbargal,2011,Action|Thriller,Boopathy Pandian,Dhanush,6.4,3116,146,Tamil,Kollywood,synthetic,9,Monsoon,246.8,6.4,3.2
TM1394,Kaadu En Katha,2011,Action|Drama,Boopathy Pandian,Udhayanidhi Stalin,6.4,3756,178,Tamil,Kollywood,synthetic,1,Winter,281.1,6.4,3.2
TM1024,Moondru Kaalam,2011,Mystery|Thriller,Sakthi Chidambaram,Santhanam,6.2,3235,159,Tamil,Kollywood,synthetic,8,Monsoon,222.5,6.2,3.1
TM1125,Rendu Kadal 4,2011,Action|Adventure,Sudha Kongara,Soori,6.2,7639,147,Tamil,Kollywood,synthetic,9,Monsoon,86.4,6.2,3.1
TM0302,Muyal En Padai,2011,Action|Drama,Karthik Subbaraj,Aditi Balan,6.1,2593,129,Tamil,Kollywood,synthetic,8,Monsoon,276.5,6.1,3.0
TM0942,Pagal Kudumbam 4,2011,Action|Fantasy,Santhosh Narayanan dir,Karthi,6.1,23806,159,Tamil,Kollywood,synthetic,3,Spring,432.0,6.1,3.0
TM1274,Neela Pookkal,2011,Comedy|Family,Rajkumar Periasamy,Samantha,6.0,20290,187,Tamil,Kollywood,synthetic,7,Monsoon,336.8,6.0,3.0
TM0772,Sivappu Kaavalan,2011,Thriller,Halitha Shameem,Dhruv Vikram,5.9,500,170,Tamil,Kollywood,synthetic,9,Monsoon,374.0,5.9,3.0
TM0796,Naam Nilam,2011,Action|Thriller,Bala,Trisha,5.7,3302,182,Tamil,Kollywood,synthetic,9,Monsoon,18.4,5.7,2.8
TM1003,Vaanam Pakal 2,2011,Biography|Drama,Bala,Yogi Babu,5.6,847,167,Tamil,Kollywood,synthetic,7,Monsoon,86.4,5.6,2.8
TM0391,Koodu Azhagu 2,2011,Action|Drama,Lokesh Kanagaraj,Ajith Kumar,5.5,2429,177,Tamil,Kollywood,synthetic,7,Monsoon,282.2,5.5,2.8
TM0542,Kanavu Malai,2011,Drama|Romance,Thiagarajan Kumararaja,Keerthy Suresh,5.5,8677,155,Tamil,Kollywood,synthetic,10,Autumn,129.3,5.5,2.8
TM1938,Saadu En Yudham,2011,Drama,Adhik Ravichandran,Prabhu,5.4,1959,170,Tamil,Kollywood,synthetic,9,Monsoon,281.0,5.4,2.7
TM0712,Nadu Vaanam 4,2011,Action|Adventure,Magizh Thirumeni,Simbu,5.2,5350,114,Tamil,Kollywood,synthetic,4,Summer,382.2,5.2,2.6
TM1448,Nadu En Kaalam,2011,Comedy|Romance,Lokesh Kanagaraj,Rashmika Mandanna,4.9,1590,152,Tamil,Kollywood,synthetic,3,Spring,164.5,4.9,2.4
TM0793,Vel Anbu,2011,Crime|Drama,C.V. Kumar,Karthi,4.5,35568,177,Tamil,Kollywood,synthetic,6,Summer,342.8,4.5,2.2
TM0058,Angadi Theru,2010,Drama,Vasanthabalan,Mahesh Thiyagarajan,8.1,8000,118,Tamil,Kollywood,real,9,Monsoon,635.2,8.1,4.0
TM0185,Medu Pakal 4,2010,Drama|Sport,Venkat Prabhu,Trisha,8.1,11718,151,Tamil,Kollywood,synthetic,4,Summer,586.8,8.1,4.0
TM1251,Nila Kathai 2,2010,Action|Drama,Samuthirakani,Jayam Ravi,8.0,2616,177,Tamil,Kollywood,synthetic,10,Autumn,569.6,8.0,4.0
TM0047,Mynaa,2010,Drama|Romance|Thriller,Prabhu Solomon,Vidharth,7.9,5000,128,Tamil,Kollywood,real,12,Winter,252.7,7.9,4.0
TM1910,Varudam Paasam,2010,Family|Drama,Samuthirakani,Arun Vijay,7.9,500,149,Tamil,Kollywood,synthetic,6,Summer,541.4,7.9,4.0
TM0046,Nan Mahaan Alla,2010,Action|Drama,Suseenthiran,Karthi,7.8,7000,134,Tamil,Kollywood,real,12,Winter,292.2,7.8,3.9
TM0128,Raja En Payanam,2010,Romance|Drama,R.S. Durai Senthilkumar,Sivakarthikeyan,7.8,500,182,Tamil,Kollywood,synthetic,4,Summer,319.7,7.8,3.9
TM1942,Kaadu En Payanam,2010,Crime|Drama,TJ Gnanavel,Aari,7.8,5822,185,Tamil,Kollywood,synthetic,6,Summer,39.6,7.8,3.9
TM0492,Iravil En Kaavalan,2010,Action|Adventure,Vasanthabalan,Anushka Shetty,7.7,5886,190,Tamil,Kollywood,synthetic,5,Summer,585.6,7.7,3.8
TM0719,Naan En Kathai,2010,Horror|Mystery,S. Shankar,Udhayanidhi Stalin,7.7,3252,183,Tamil,Kollywood,synthetic,5,Summer,161.5,7.7,3.8
TM1648,En En Iravu,2010,Action|Thriller,Gautham Vasudev Menon,Ajith Kumar,7.7,3935,152,Tamil,Kollywood,synthetic,3,Spring,562.4,7.7,3.8
TM0674,Paadu Aasai,2010,Crime|Drama,Pradeep Ranganathan,Nayanthara,7.6,2141,118,Tamil,Kollywood,synthetic,5,Summer,148.0,7.6,3.8
TM1360,Vel Thozha,2010,Horror|Thriller,Prabhu Solomon,Sai Pallavi,7.6,8663,144,Tamil,Kollywood,synthetic,2,Winter,383.2,7.6,3.8
TM0490,Vellai Kaadhal 3,2010,Thriller,Mani Ratnam,Prakash Raj,7.5,1563,145,Tamil,Kollywood,synthetic,9,Monsoon,221.3,7.5,3.8
TM0976,Kaatre Kathai 4,2010,Action|Comedy,Bala,Ajith Kumar,7.5,1241,180,Tamil,Kollywood,synthetic,5,Summer,401.0,7.5,3.8
TM1358,En Malai 4,2010,Action|Thriller,Rajesh M,Prakash Raj,7.4,1690,177,Tamil,Kollywood,synthetic,10,Autumn,106.5,7.4,3.7
TM0065,Singham,2010,Action|Crime,Hari,Suriya,7.3,12000,154,Tamil,Kollywood,real,12,Winter,385.2,7.3,3.6
TM0881,Kaadu Vizhi,2010,Drama,Vijay Milton,Arya,7.3,10486,161,Tamil,Kollywood,synthetic,1,Winter,333.4,7.3,3.6
TM1227,Iraivi En Vizha,2010,Drama|Mystery,Rajkumar Periasamy,Yogi Babu,7.3,10810,143,Tamil,Kollywood,synthetic,8,Monsoon,363.4,7.3,3.6
TM1555,Aadal Vizhi 2,2010,Action|Fantasy,Adhik Ravichandran,Jyotika,7.3,2046,125,Tamil,Kollywood,synthetic,5,Summer,502.6,7.3,3.6
TM1930,Por Anbu,2010,Action|Adventure,Dharani,Bobby Simha,7.3,8298,153,Tamil,Kollywood,synthetic,5,Summer,99.5,7.3,3.6
TM0045,Paiyaa,2010,Action|Drama|Romance,N. Linguswamy,Karthi,7.2,10000,152,Tamil,Kollywood,real,4,Summer,90.8,7.2,3.6
TM0002,Enthiran,2010,Action|Sci-Fi,Shankar,Rajinikanth,7.0,54000,172,Tamil,Kollywood,real,5,Summer,241.1,7.0,3.5
TM1995,Uyir Naal,2010,Crime|Thriller,Adhik Ravichandran,Jyotika,7.0,45452,176,Tamil,Kollywood,synthetic,7,Monsoon,394.6,7.0,3.5
TM1348,Aval Vizha 3,2010,Drama|Sport,Boopathy Pandian,Aari,6.9,5928,155,Tamil,Kollywood,synthetic,1,Winter,283.5,6.9,3.4
TM1894,Mazhai En Naal,2010,Crime|Thriller,Vignesh Shivan,Aditi Balan,6.9,6897,157,Tamil,Kollywood,synthetic,5,Summer,246.8,6.9,3.4
TM0308,Nadu En Neram,2010,Biography|Drama,Vasanthabalan,Shane Nigam,6.7,9116,147,Tamil,Kollywood,synthetic,8,Monsoon,305.6,6.7,3.4
TM0178,Neela Paasam,2010,Drama|Sport,Vignesh Shivan,Atharvaa,6.6,1500,173,Tamil,Kollywood,synthetic,9,Monsoon,374.9,6.6,3.3
TM0459,Iravil En Kaadhal,2010,Horror|Mystery,Arivazhagan,Rashmika Mandanna,6.6,18543,178,Tamil,Kollywood,synthetic,3,Spring,287.0,6.6,3.3
TM1190,Simha En Thozha,2010,Drama,Mari Selvaraj,Santhanam,6.6,1342,115,Tamil,Kollywood,synthetic,4,Summer,110.0,6.6,3.3
TM1950,Uyir Aval,2010,Action|Thriller,C.V. Kumar,Simbu,6.5,2188,126,Tamil,Kollywood,synthetic,6,Summer,42.9,6.5,3.2
TM1793,Semma Kathai,2010,Action|Fantasy,Dharani,Karthi,6.4,2995,134,Tamil,Kollywood,synthetic,7,Monsoon,298.6,6.4,3.2
TM1828,Iravil Kaavalan,2010,Biography|Drama,Mohan Raja,Jyotika,6.4,10253,153,Tamil,Kollywood,synthetic,4,Summer,330.9,6.4,3.2
TM0278,Onbadu En Maram,2010,Drama,Siva,Jai,6.2,19654,146,Tamil,Kollywood,synthetic,1,Winter,249.3,6.2,3.1
TM0502,Pacha En Aval,2010,Crime|Thriller,Nelson Dilipkumar,Trisha,6.2,2678,160,Tamil,Kollywood,synthetic,6,Summer,440.3,6.2,3.1
TM1215,Uyir Aasai 2,2010,Action|Sci-Fi,Mani Ratnam,Rashmika Mandanna,6.2,19912,149,Tamil,Kollywood,synthetic,12,Winter,155.3,6.2,3.1
TM1427,Oru Kadal 4,2010,Action|Thriller,Thiagarajan Kumararaja,Samantha,6.2,860,167,Tamil,Kollywood,synthetic,1,Winter,121.4,6.2,3.1
TM1877,Nadu En Yudham,2010,Biography|Drama,Santhosh Narayanan dir,Kamal Haasan,6.0,770,173,Tamil,Kollywood,synthetic,8,Monsoon,248.8,6.0,3.0
TM0497,Paadu Naal,2010,Action|Fantasy,Ameer Sultan,Kajal Aggarwal,5.7,5329,165,Tamil,Kollywood,synthetic,5,Summer,73.6,5.7,2.8
TM1695,Varudam Kaalam,2010,Drama|Sport,Santhosh Narayanan dir,Rajinikanth,5.7,6904,118,Tamil,Kollywood,synthetic,3,Spring,268.8,5.7,2.8
TM0563,Vel Iravu 2,2010,Horror|Mystery,Samuthirakani,Ajith Kumar,5.6,5621,161,Tamil,Kollywood,synthetic,2,Winter,461.7,5.6,2.8
TM1009,Varudam Naal,2010,Comedy|Romance,Karthik Subbaraj,Bobby Simha,5.5,1811,160,Tamil,Kollywood,synthetic,3,Spring,35.5,5.5,2.8
TM0812,Por En Kaadhal,2010,Action|Thriller,Mani Ratnam,Vijay Sethupathi,5.2,28621,178,Tamil,Kollywood,synthetic,5,Summer,289.4,5.2,2.6
TM1066,Un Nilam,2010,Action|Thriller,Magizh Thirumeni,Premji Amaren,5.2,2213,133,Tamil,Kollywood,synthetic,3,Spring,275.4,5.2,2.6
TM1333,Por Nanbargal 3,2010,Crime|Thriller,James Vasanthan,Kamal Haasan,5.0,2960,183,Tamil,Kollywood,synthetic,12,Winter,17.6,5.0,2.5
TM0330,Varudam Yudham 4,2010,Horror|Mystery,Atlee,Nayanthara,4.8,11670,156,Tamil,Kollywood,synthetic,8,Monsoon,225.8,4.8,2.4
TM1307,Puli Nilam,2009,Crime|Thriller,Prabhu Solomon,Udhayanidhi Stalin,8.9,1629,136,Tamil,Kollywood,synthetic,2,Winter,485.6,8.9,4.4
TM0421,Ettu Pothu 2,2009,Comedy|Drama,Thiagarajan Kumararaja,Jyotika,8.4,14875,123,Tamil,Kollywood,synthetic,5,Summer,616.9,8.4,4.2
TM0682,Vellai Paasam,2009,Biography|Drama,Vijay Milton,Rajinikanth,7.9,5131,147,Tamil,Kollywood,synthetic,2,Winter,351.8,7.9,4.0
TM1259,Vellai Sena,2009,Thriller,K.V. Anand,Nayanthara,7.9,3024,175,Tamil,Kollywood,synthetic,6,Summer,605.2,7.9,4.0
TM1713,Vellai Kaalam 4,2009,Action|Thriller,R.S. Durai Senthilkumar,Prashanth,7.9,5919,176,Tamil,Kollywood,synthetic,1,Winter,138.7,7.9,4.0
TM1169,Onbadu Vaasam,2009,Comedy|Family,Dharani,Kamal Haasan,7.7,3542,185,Tamil,Kollywood,synthetic,10,Autumn,420.8,7.7,3.8
TM0246,Por En Yudham,2009,Action|Drama,K.S. Ravikumar,Arya,7.4,90354,179,Tamil,Kollywood,synthetic,3,Spring,310.9,7.4,3.7
TM0894,Aaru Neram,2009,Crime|Drama,Atlee,Karthi,7.3,17826,141,Tamil,Kollywood,synthetic,1,Winter,236.2,7.3,3.6
TM0981,Karuppu En Padai,2009,Comedy|Family,Santhosh Narayanan dir,Simbu,7.3,27784,139,Tamil,Kollywood,synthetic,3,Spring,216.6,7.3,3.6
TM0062,Ayan,2009,Action|Thriller,K.V. Anand,Suriya,7.2,14000,157,Tamil,Kollywood,real,1,Winter,252.6,7.2,3.6
TM0472,Kaadu Pakal,2009,Crime|Drama,Venkat Prabhu,Vijay,7.1,19352,183,Tamil,Kollywood,synthetic,6,Summer,285.2,7.1,3.6
TM1435,Pallandu Pookkal 2,2009,Crime|Thriller,Santhosh Narayanan dir,Madhavan,7.1,8302,187,Tamil,Kollywood,synthetic,1,Winter,164.0,7.1,3.6
TM1917,Aadal Sena,2009,Action|Thriller,Venkat Prabhu,Anushka Shetty,7.1,10025,143,Tamil,Kollywood,synthetic,12,Winter,445.1,7.1,3.6
TM0055,Aadhavan,2009,Action|Thriller,K.S. Ravikumar,Suriya,6.9,10000,160,Tamil,Kollywood,real,5,Summer,75.5,6.9,3.4
TM0992,Kaadu En Natchathiram,2009,Action|Crime|Drama,Pandiraj,Simbu,6.9,32776,156,Tamil,Kollywood,synthetic,8,Monsoon,367.8,6.9,3.4
TM1145,Paadal En Neram,2009,Biography|Drama,Selvaraghavan,Ajith Kumar,6.9,9268,118,Tamil,Kollywood,synthetic,11,Winter,53.6,6.9,3.4
TM1203,Naadu Vaanam,2009,Drama|Sport,Seenu Ramasamy,Vishal,6.9,17691,147,Tamil,Kollywood,synthetic,11,Winter,265.3,6.9,3.4
TM1328,Paadal Pakal 3,2009,Horror|Thriller,Samuthirakani,Karthi,6.9,12838,177,Tamil,Kollywood,synthetic,5,Summer,149.4,6.9,3.4
TM0057,Kanden Kadhalai,2009,Drama|Romance,Arivazhagan,Prashanth,6.8,3000,133,Tamil,Kollywood,real,5,Summer,450.6,6.8,3.4
TM0808,Theru Katha,2009,Thriller,K.S. Ravikumar,Aditi Balan,6.8,27541,186,Tamil,Kollywood,synthetic,3,Spring,356.8,6.8,3.4
TM0964,Vel Yudham 2,2009,Drama|Mystery,Atlee,Dhanush,6.7,1289,124,Tamil,Kollywood,synthetic,3,Spring,1.0,6.7,3.4
TM0905,Vaai En Paasam,2009,Action|Comedy,Rajkumar Periasamy,Siddharth,6.6,556,114,Tamil,Kollywood,synthetic,4,Summer,328.5,6.6,3.3
TM1061,Onbadu Pothu 3,2009,Mystery|Thriller,Vignesh Shivan,Bobby Simha,6.6,24993,127,Tamil,Kollywood,synthetic,9,Monsoon,333.1,6.6,3.3
TM0056,Paagan,2009,Action|Thriller,N. Linguswamy,Jiiva,6.5,4000,138,Tamil,Kollywood,real,9,Monsoon,312.4,6.5,3.2
TM0111,Kan Neram 3,2009,Drama|Mystery,Nelson Dilipkumar,Sivakarthikeyan,6.5,3504,144,Tamil,Kollywood,synthetic,2,Winter,138.0,6.5,3.2
TM0175,Naam Sena,2009,Crime|Drama,Mohan Raja,Soori,6.5,30465,173,Tamil,Kollywood,synthetic,5,Summer,352.8,6.5,3.2
TM0199,Aval Azhagu,2009,Drama|Sport,Thiagarajan Kumararaja,Simbu,6.5,13098,157,Tamil,Kollywood,synthetic,6,Summer,247.6,6.5,3.2
TM1183,Ooru Padai,2009,Comedy|Drama,Gautham Vasudev Menon,Madhavan,6.5,19993,116,Tamil,Kollywood,synthetic,4,Summer,392.8,6.5,3.2
TM1727,Paadal Katha,2009,Drama|Romance,Ezhil,Anushka Shetty,6.2,17416,121,Tamil,Kollywood,synthetic,12,Winter,308.2,6.2,3.1
TM0432,Rani Katha 3,2009,Comedy,R.S. Durai Senthilkumar,Kajal Aggarwal,5.9,7661,172,Tamil,Kollywood,synthetic,7,Monsoon,117.9,5.9,3.0
TM1120,Pattam Aasai,2009,Comedy|Drama,Bala,Madhavan,5.9,1448,120,Tamil,Kollywood,synthetic,12,Winter,146.7,5.9,3.0
TM0669,Vellai Natchathiram 4,2009,Crime|Drama,Sudha Kongara,Rajinikanth,5.6,16549,114,Tamil,Kollywood,synthetic,3,Spring,79.7,5.6,2.8
TM0155,Paarvai Padai,2009,Crime|Thriller,Vetrimaaran,Simbu,5.1,3584,151,Tamil,Kollywood,synthetic,6,Summer,303.0,5.1,2.6
TM1957,Sivappu Iravu,2009,Action|Sci-Fi,Vetrimaaran,Rajinikanth,5.0,4917,168,Tamil,Kollywood,synthetic,11,Winter,169.2,5.0,2.5
TM1691,Kal Azhagu,2009,Comedy|Family,Karthik Subbaraj,Sai Pallavi,4.9,500,139,Tamil,Kollywood,synthetic,2,Winter,271.7,4.9,2.4
TM1609,Vaai Padai 4,2008,Comedy,K.S. Ravikumar,Aditi Balan,8.5,2427,126,Tamil,Kollywood,synthetic,7,Monsoon,528.4,8.5,4.2
TM0044,Subramaniapuram,2008,Action|Crime|Drama,James Vasanthan,Jai,8.4,22000,129,Tamil,Kollywood,real,5,Summer,452.7,8.4,4.2
TM1284,Paarvai Vizha,2008,Action|Drama,Siva,Trisha,8.4,8218,138,Tamil,Kollywood,synthetic,7,Monsoon,59.6,8.4,4.2
TM1339,Medu Porinju 2,2008,Action|Fantasy,Lokesh Kanagaraj,Rashmika Mandanna,8.2,2583,118,Tamil,Kollywood,synthetic,2,Winter,604.8,8.2,4.1
TM0486,Uyir Anbu,2008,Crime|Thriller,Dharani,Samantha,8.1,4661,138,Tamil,Kollywood,synthetic,6,Summer,541.2,8.1,4.0
TM0043,Saroja,2008,Action|Comedy|Thriller,Venkat Prabhu,Premji Amaren,7.8,10000,133,Tamil,Kollywood,real,3,Spring,92.3,7.8,3.9
TM0054,Vaaranam Aayiram,2008,Drama|Romance,Gautham Vasudev Menon,Suriya,7.8,18000,177,Tamil,Kollywood,real,3,Spring,207.9,7.8,3.9
TM1792,Puli Kaadhal,2008,Comedy|Family,Pa. Ranjith,Kamal Haasan,7.6,12065,115,Tamil,Kollywood,synthetic,10,Autumn,184.0,7.6,3.8
TM1316,Aadal En Vizhi,2008,Action|Thriller,Sakthi Chidambaram,Suriya,7.5,2919,180,Tamil,Kollywood,synthetic,2,Winter,377.8,7.5,3.8
TM0253,Semma En Pakal,2008,Drama|Sport,Nelson Dilipkumar,Premji Amaren,7.4,17520,177,Tamil,Kollywood,synthetic,12,Winter,448.2,7.4,3.7
TM0780,Iraivi En Porinju,2008,Romance|Drama,Boopathy Pandian,Dhanush,7.3,10395,135,Tamil,Kollywood,synthetic,6,Summer,345.3,7.3,3.6
TM1972,Por En Kadal,2008,Thriller,James Vasanthan,Siddharth,7.3,5582,118,Tamil,Kollywood,synthetic,10,Autumn,167.6,7.3,3.6
TM0581,Kaatre Yudham,2008,Thriller,Boopathy Pandian,Udhayanidhi Stalin,7.1,2523,187,Tamil,Kollywood,synthetic,4,Summer,362.9,7.1,3.6
TM0473,Kan Maram 3,2008,Drama|Mystery,Atlee,Santhanam,7.0,2646,125,Tamil,Kollywood,synthetic,11,Winter,341.0,7.0,3.5
TM1323,Sivappu Kudumbam 4,2008,Family|Drama,H. Vinoth,Bobby Simha,7.0,3239,161,Tamil,Kollywood,synthetic,10,Autumn,186.8,7.0,3.5
TM1655,Oru En Naal,2008,Action|Thriller,Pa. Ranjith,Simbu,7.0,1464,127,Tamil,Kollywood,synthetic,10,Autumn,209.3,7.0,3.5
TM0042,Dasavathaaram,2008,Action|Fantasy|Thriller,K.S. Ravikumar,Kamal Haasan,6.9,17000,168,Tamil,Kollywood,real,5,Summer,468.4,6.9,3.4
TM1570,Iraivi En Payanam,2008,Action|Comedy,Seenu Ramasamy,Soori,6.9,2032,112,Tamil,Kollywood,synthetic,7,Monsoon,372.4,6.9,3.4
TM0051,Yaaradi Nee Mohini,2008,Comedy|Romance,A.R. Murugadoss,Dhanush,6.8,8000,148,Tamil,Kollywood,real,9,Monsoon,147.9,6.8,3.4
TM0449,Ooru En Sena,2008,Drama|Romance,Boopathy Pandian,Premji Amaren,6.8,3999,180,Tamil,Kollywood,synthetic,10,Autumn,194.6,6.8,3.4
TM0940,Naan Neram 4,2008,Crime|Thriller,Ameer Sultan,Dhruv Vikram,6.8,1602,127,Tamil,Kollywood,synthetic,8,Monsoon,146.4,6.8,3.4
TM1873,Uyir Payanam,2008,Action|Sci-Fi,Pradeep Ranganathan,Santhanam,6.8,1373,165,Tamil,Kollywood,synthetic,2,Winter,315.6,6.8,3.4
TM0050,Bheema,2008,Action|Thriller,N. Linguswamy,Vikram,6.7,7000,155,Tamil,Kollywood,real,10,Autumn,194.2,6.7,3.4
TM1212,Moondru En Kaavalan,2008,Action|Fantasy,K.S. Ravikumar,Jayam Ravi,6.7,1757,159,Tamil,Kollywood,synthetic,9,Monsoon,119.2,6.7,3.4
TM1982,Pattam En Kudumbam,2008,Romance|Drama,A.R. Murugadoss,Keerthy Suresh,6.5,1567,111,Tamil,Kollywood,synthetic,1,Winter,254.5,6.5,3.2
TM1582,Vaanam En Vizhi,2008,Comedy|Romance,Thiagarajan Kumararaja,Simbu,6.4,6100,160,Tamil,Kollywood,synthetic,9,Monsoon,479.0,6.4,3.2
TM0235,Pattam En Porinju,2008,Horror|Thriller,Pradeep Ranganathan,Vishal,6.3,632,170,Tamil,Kollywood,synthetic,2,Winter,46.3,6.3,3.2
TM1397,Semma Vizha 4,2008,Drama,TJ Gnanavel,Yogi Babu,6.3,8886,113,Tamil,Kollywood,synthetic,7,Monsoon,464.9,6.3,3.2
TM0171,Vaai Aasai 3,2008,Comedy|Drama,Santhosh P. Jayakumar,Santhanam,6.2,1707,188,Tamil,Kollywood,synthetic,8,Monsoon,147.6,6.2,3.1
TM0952,Aadal En Vaanam,2008,Comedy|Romance,Pa. Ranjith,Nayanthara,6.2,3935,178,Tamil,Kollywood,synthetic,10,Autumn,314.7,6.2,3.1
TM0256,Theru En Natchathiram,2008,Drama|Romance,Thiagarajan Kumararaja,Udhayanidhi Stalin,6.1,5681,148,Tamil,Kollywood,synthetic,10,Autumn,271.2,6.1,3.0
TM1869,Kanavu En Kaavalan,2008,Action|Comedy,Mari Selvaraj,Yogi Babu,6.0,7684,188,Tamil,Kollywood,synthetic,12,Winter,342.7,6.0,3.0
TM0052,Kuruvi,2008,Action|Adventure,Dharani,Vijay,5.9,7000,145,Tamil,Kollywood,real,4,Summer,175.2,5.9,3.0
TM0633,Kal En Malai,2008,Comedy,Sudha Kongara,Sivakarthikeyan,5.9,522,154,Tamil,Kollywood,synthetic,6,Summer,118.7,5.9,3.0
TM0738,Simha En Natchathiram,2008,Drama|Mystery,Ameer Sultan,Rajinikanth,5.8,3236,130,Tamil,Kollywood,synthetic,3,Spring,24.5,5.8,2.9
TM0752,Neela Naal 2,2008,Drama|Sport,Santhosh Narayanan dir,Trisha,5.8,12394,131,Tamil,Kollywood,synthetic,10,Autumn,246.5,5.8,2.9
TM0248,Neela En Kutumbam,2008,Action|Sci-Fi,Venkat Prabhu,Vijay Sethupathi,5.7,30243,120,Tamil,Kollywood,synthetic,10,Autumn,91.3,5.7,2.8
TM1289,Simha En Pothu,2008,Action|Adventure,Santhosh P. Jayakumar,Santhanam,5.7,825,117,Tamil,Kollywood,synthetic,7,Monsoon,395.5,5.7,2.8
TM1525,Paarvai Vaanam 2,2008,Comedy|Family,Halitha Shameem,Shane Nigam,5.7,1611,158,Tamil,Kollywood,synthetic,11,Winter,97.5,5.7,2.8
TM0962,Kaatre Kutumbam,2008,Horror|Thriller,Seenu Ramasamy,Santhanam,5.5,1768,133,Tamil,Kollywood,synthetic,7,Monsoon,52.7,5.5,2.8
TM0659,Kaadu En Malai,2008,Horror|Mystery,Santhosh P. Jayakumar,Udhayanidhi Stalin,5.4,2543,151,Tamil,Kollywood,synthetic,8,Monsoon,134.4,5.4,2.7
TM1299,Muyal Anbu,2008,Action|Thriller,TJ Gnanavel,Vijay,5.4,9770,149,Tamil,Kollywood,synthetic,9,Monsoon,251.9,5.4,2.7
