movieId,title,genres,actors,rating
1535,Love! Valour! Compassion! (1997),Drama|Romance,"Jennifer Lawrence, Denzel Washington",4.1
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,"Emma Watson, Steven Spielberg",5.7
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children,"Al Pacino, Scarlett Johansson",7.5
1539,Twin Town (1997),Comedy|Crime,Christopher Nolan,3.7
1541,Addicted to Love (1997),Comedy|Romance,"Johnny Depp, Leonardo DiCaprio, Tom Cruise",8.9
1542,Brassed Off (1996),Comedy|Drama|Romance,"Robert De Niro, Tom Cruise",5.1
1543,"Designated Mourner, The (1997)",Drama,"Steven Spielberg, Clint Eastwood",4.0
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,Morgan Freeman,7.1
1545,Ponette (1996),Drama,"Morgan Freeman, Al Pacino, Jennifer Lawrence",9.9
1546,Schizopolis (1996),Comedy,Christopher Nolan,5.4
1547,Shiloh (1997),Children|Drama,"Christopher Nolan, Tom Cruise",3.3
1548,"War at Home, The (1996)",Drama,Morgan Freeman,6.7
1549,Rough Magic (1995),Drama|Romance,"Meryl Streep, Steven Spielberg",8.2
1550,Trial and Error (1997),Comedy|Romance,Christopher Nolan,7.0
1551,Buddy (1997),Adventure|Children|Drama,Audrey Hepburn,4.0
1552,Con Air (1997),Action|Adventure|Thriller,"Scarlett Johansson, Denzel Washington",7.9
1553,Late Bloomers (1996),Comedy,"Scarlett Johansson, Steven Spielberg",9.0
1554,"Pillow Book, The (1996)",Drama|Romance,Jennifer Lawrence,3.0
1555,"To Have, or Not (En avoir (ou pas)) (1995)",Drama,"Emma Watson, Clint Eastwood",6.0
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,"Scarlett Johansson, Audrey Hepburn, Meryl Streep",6.7
1557,Squeeze (1997),Drama,"Angelina Jolie, Denzel Washington, Scarlett Johansson",4.9
1558,Sudden Manhattan (1997),Comedy,Robert De Niro,3.8
1559,"Next Step, The (1997)",Drama,"Clint Eastwood, Tom Hanks, Audrey Hepburn",8.1
1561,Wedding Bell Blues (1996),Comedy,"Emma Watson, Steven Spielberg",7.3
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,Al Pacino,4.9
1563,Dream With the Fishes (1997),Drama,Tom Hanks,4.7
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,"Clint Eastwood, Emma Watson",9.5
1565,Head Above Water (1996),Comedy|Thriller,"Al Pacino, Angelina Jolie, Johnny Depp",8.9
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,"Brad Pitt, Meryl Streep, Robert De Niro",9.0
1567,The Last Time I Committed Suicide (1997),Drama,"Denzel Washington, Tom Cruise",3.6
1568,MURDER and murder (1996),Crime|Drama|Mystery,Denzel Washington,5.9
1569,My Best Friend's Wedding (1997),Comedy|Romance,Leonardo DiCaprio,4.9
1570,Tetsuo II: Body Hammer (1992),Horror|Sci-Fi,"Emma Watson, Tom Cruise, Robert De Niro",5.2
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,"Scarlett Johansson, Tom Hanks",9.2
1572,"Contempt (Mépris, Le) (1963)",Drama,"Angelina Jolie, Martin Scorsese, Al Pacino",4.6
1573,Face/Off (1997),Action|Crime|Drama|Thriller,"Martin Scorsese, Tom Cruise",3.8
1574,Fall (1997),Romance,"Martin Scorsese, Robert De Niro",6.7
1575,Gabbeh (1996),Drama,"Brad Pitt, Audrey Hepburn, Tom Cruise",8.8
1577,Mondo (1996),Drama,Clint Eastwood,5.9
1578,"Innocent Sleep, The (1996)",Crime,"Jack Nicholson, Tom Cruise",7.7
1579,For Ever Mozart (1996),Drama,Angelina Jolie,8.3
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,Al Pacino,4.0
1581,Out to Sea (1997),Comedy,Leonardo DiCaprio,7.0
1582,Wild America (1997),Adventure|Children,"Robert De Niro, Clint Eastwood",9.7
1583,"Simple Wish, A (1997)",Children|Fantasy,"Jennifer Lawrence, Martin Scorsese",4.6
1584,Contact (1997),Drama|Sci-Fi,"Audrey Hepburn, Al Pacino, Brad Pitt",3.3
1585,Love Serenade (1996),Comedy,"Emma Watson, Jennifer Lawrence, Al Pacino",5.6
1586,G.I. Jane (1997),Action|Drama,Emma Watson,5.9
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,"Morgan Freeman, Leonardo DiCaprio, Emma Watson",8.3
1588,George of the Jungle (1997),Children|Comedy,"Robert De Niro, Leonardo DiCaprio, Morgan Freeman",8.2
1589,Cop Land (1997),Action|Crime|Drama|Thriller,Johnny Depp,8.5
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,"Al Pacino, Scarlett Johansson, Denzel Washington",3.1
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,"Jennifer Lawrence, Tom Hanks, Tom Cruise",10.0
1592,Air Bud (1997),Children|Comedy,"Morgan Freeman, Tom Cruise, Martin Scorsese",4.4
1593,Picture Perfect (1997),Comedy|Romance,Steven Spielberg,4.1
1594,In the Company of Men (1997),Comedy|Drama,"Jennifer Lawrence, Christopher Nolan, Clint Eastwood",7.9
1595,Free Willy 3: The Rescue (1997),Adventure|Children|Drama,"Morgan Freeman, Angelina Jolie",3.9
1596,Career Girls (1997),Drama,Angelina Jolie,3.7
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,Tom Hanks,5.8
1598,Desperate Measures (1998),Crime|Drama|Thriller,Martin Scorsese,5.6
1599,Steel (1997),Action,"Al Pacino, Tom Hanks, Steven Spielberg",3.2
1600,She's So Lovely (1997),Drama|Romance,"Angelina Jolie, Meryl Streep",9.2
1601,Hoodlum (1997),Crime|Drama|Film-Noir,Jennifer Lawrence,4.1
1602,Leave It to Beaver (1997),Comedy,Tom Hanks,7.6
1603,Mimic (1997),Horror|Sci-Fi|Thriller,"Tom Hanks, Morgan Freeman",3.3
1604,Money Talks (1997),Action|Comedy,"Brad Pitt, Emma Watson, Tom Cruise",7.2
1605,Excess Baggage (1997),Adventure|Romance,Angelina Jolie,3.2
1606,Kull the Conqueror (1997),Action|Adventure,"Scarlett Johansson, Brad Pitt, Jennifer Lawrence",8.0
1608,Air Force One (1997),Action|Thriller,"Meryl Streep, Leonardo DiCaprio",9.1
1609,187 (One Eight Seven) (1997),Drama|Thriller,"Al Pacino, Jennifer Lawrence, Steven Spielberg",4.9
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,Steven Spielberg,5.4
1611,My Own Private Idaho (1991),Drama|Romance,Tom Hanks,7.3
1612,"Kiss Me, Guido (1997)",Comedy,Meryl Streep,4.1
1613,Star Maps (1997),Drama,"Robert De Niro, Steven Spielberg, Meryl Streep",5.5
1614,In & Out (1997),Comedy,"Meryl Streep, Jack Nicholson",8.8
1615,"Edge, The (1997)",Adventure|Drama,"Jennifer Lawrence, Morgan Freeman",9.4
1616,"Peacemaker, The (1997)",Action|Thriller|War,"Clint Eastwood, Tom Cruise, Martin Scorsese",4.3
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,"Denzel Washington, Robert De Niro, Scarlett Johansson",3.3
1619,Seven Years in Tibet (1997),Adventure|Drama|War,Leonardo DiCaprio,8.5
1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,"Tom Cruise, Denzel Washington",6.4
1621,Soul Food (1997),Drama,"Tom Hanks, Al Pacino, Leonardo DiCaprio",6.3
1622,Kicked in the Head (1997),Comedy|Drama,Martin Scorsese,8.2
1623,Wishmaster (1997),Horror,"Robert De Niro, Steven Spielberg, Denzel Washington",9.2
1624,"Thousand Acres, A (1997)",Drama,Denzel Washington,10.0
1625,"Game, The (1997)",Drama|Mystery|Thriller,"Leonardo DiCaprio, Brad Pitt, Martin Scorsese",5.8
1626,Fire Down Below (1997),Action|Drama|Thriller,Christopher Nolan,4.0
1627,U Turn (1997),Crime|Drama|Mystery,Tom Cruise,7.3
1628,"Locusts, The (1997)",Drama,"Angelina Jolie, Morgan Freeman, Robert De Niro",4.7
1629,"MatchMaker, The (1997)",Comedy|Romance,"Jennifer Lawrence, Meryl Streep",6.9
1630,"Lay of the Land, The (1997)",Comedy|Drama,"Johnny Depp, Martin Scorsese",9.5
1631,"Assignment, The (1997)",Action|Thriller,"Morgan Freeman, Tom Cruise",5.7
1632,"Smile Like Yours, A (1997)",Comedy|Romance,"Clint Eastwood, Johnny Depp, Denzel Washington",8.3
1633,Ulee's Gold (1997),Drama,"Tom Cruise, Audrey Hepburn, Johnny Depp",6.9
1635,"Ice Storm, The (1997)",Drama,"Meryl Streep, Brad Pitt",4.7
1636,Stag (1997),Action|Thriller,"Clint Eastwood, Jack Nicholson",3.1
1639,Chasing Amy (1997),Comedy|Drama|Romance,"Christopher Nolan, Clint Eastwood, Steven Spielberg",9.6
1640,How to Be a Player (1997),Comedy,Tom Hanks,8.2
1641,"Full Monty, The (1997)",Comedy|Drama,"Morgan Freeman, Johnny Depp",4.9
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,"Angelina Jolie, Morgan Freeman",7.0
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,"Martin Scorsese, Al Pacino",9.9
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,Tom Hanks,9.3
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,"Jennifer Lawrence, Angelina Jolie, Morgan Freeman",4.4
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,Robert De Niro,8.9
1647,Playing God (1997),Crime|Drama|Thriller,Johnny Depp,7.6
1648,"House of Yes, The (1997)",Comedy|Drama,"Tom Cruise, Denzel Washington",6.7
1649,"Fast, Cheap & Out of Control (1997)",Documentary,"Clint Eastwood, Tom Cruise, Jennifer Lawrence",9.4
1650,Washington Square (1997),Drama,Audrey Hepburn,9.4
1651,Telling Lies in America (1997),Drama,"Al Pacino, Tom Cruise, Leonardo DiCaprio",3.6
1652,Year of the Horse (1997),Documentary,"Brad Pitt, Denzel Washington",6.9
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,"Denzel Washington, Martin Scorsese, Al Pacino",8.3
1654,FairyTale: A True Story (1997),Children|Drama|Fantasy,"Johnny Depp, Steven Spielberg",7.3
1655,Phantoms (1998),Drama|Horror|Thriller,"Audrey Hepburn, Robert De Niro, Tom Cruise",3.6
1656,Swept from the Sea (1997),Drama|Romance,"Steven Spielberg, Meryl Streep",8.4
1657,Wonderland (1997),Comedy|Documentary,"Jack Nicholson, Meryl Streep",5.1
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,Angelina Jolie,10.0
1659,Hurricane Streets (1997),Drama,"Steven Spielberg, Robert De Niro, Audrey Hepburn",7.0
1660,Eve's Bayou (1997),Drama,Robert De Niro,8.7
1661,Switchback (1997),Crime|Mystery|Thriller,"Meryl Streep, Jack Nicholson",7.8
1662,Gang Related (1997),Crime,Al Pacino,6.0
1663,Stripes (1981),Comedy|War,"Steven Spielberg, Jack Nicholson",3.5
1664,Nenette and Boni (Nénette et Boni) (1996),Drama,"Martin Scorsese, Tom Hanks, Steven Spielberg",6.7
1665,Bean (1997),Comedy,Al Pacino,4.7
1666,Hugo Pool (1997),Romance,"Leonardo DiCaprio, Morgan Freeman, Audrey Hepburn",5.9
1667,Mad City (1997),Action|Drama,"Scarlett Johansson, Steven Spielberg, Leonardo DiCaprio",3.7
1668,One Night Stand (1997),Drama,"Johnny Depp, Emma Watson, Brad Pitt",9.0
1669,"Tango Lesson, The (1997)",Romance,Emma Watson,8.2
1670,Welcome to Sarajevo (1997),Drama|War,"Morgan Freeman, Brad Pitt",5.7
1671,Deceiver (1997),Crime|Drama|Thriller,"Audrey Hepburn, Clint Eastwood",9.0
1672,"Rainmaker, The (1997)",Drama,"Scarlett Johansson, Jennifer Lawrence, Jack Nicholson",7.8
1673,Boogie Nights (1997),Drama,"Martin Scorsese, Scarlett Johansson, Steven Spielberg",8.5
1674,Witness (1985),Drama|Romance|Thriller,"Morgan Freeman, Meryl Streep",7.3
1675,Incognito (1997),Crime|Thriller,"Robert De Niro, Tom Cruise, Denzel Washington",6.8
1676,Starship Troopers (1997),Action|Sci-Fi,"Jack Nicholson, Robert De Niro, Al Pacino",6.8
1677,Critical Care (1997),Comedy|Drama,"Johnny Depp, Scarlett Johansson, Clint Eastwood",3.2
1678,"Joy Luck Club, The (1993)",Drama|Romance,Meryl Streep,4.8
1679,Chairman of the Board (1998),Comedy,Morgan Freeman,5.1
1680,Sliding Doors (1998),Drama|Romance,"Angelina Jolie, Steven Spielberg",7.1
1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,Denzel Washington,9.3
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,"Scarlett Johansson, Clint Eastwood",6.7
1683,"Wings of the Dove, The (1997)",Drama|Romance,"Steven Spielberg, Jack Nicholson",5.9
1684,Mrs. Dalloway (1997),Drama|Romance,"Morgan Freeman, Tom Hanks, Al Pacino",7.8
1685,"I Love You, I Love You Not (1996)",Drama|Romance,"Emma Watson, Tom Hanks, Meryl Streep",8.6
1686,Red Corner (1997),Crime|Thriller,"Al Pacino, Scarlett Johansson, Tom Hanks",5.3
1687,"Jackal, The (1997)",Action|Thriller,Tom Hanks,5.7
1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical,Tom Cruise,5.3
1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,"Tom Cruise, Jack Nicholson",3.7
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,"Morgan Freeman, Emma Watson",3.7
1692,Alien Escape (1995),Horror|Sci-Fi,"Jack Nicholson, Martin Scorsese",9.4
1693,Amistad (1997),Drama|Mystery,Tom Cruise,6.1
1694,"Apostle, The (1997)",Drama,Clint Eastwood,8.6
1695,Artemisia (1997),Drama,"Meryl Streep, Leonardo DiCaprio, Christopher Nolan",6.2
1696,Bent (1997),Drama|War,"Audrey Hepburn, Martin Scorsese, Johnny Depp",6.7
1697,Bang (1995),Crime|Drama,Johnny Depp,8.9
1698,"Boys, Les (1997)",Comedy,"Emma Watson, Denzel Washington",7.2
1699,"Butcher Boy, The (1997)",Comedy|Drama,Johnny Depp,5.6
1701,Deconstructing Harry (1997),Comedy|Drama,"Al Pacino, Steven Spielberg, Emma Watson",3.9
1702,Flubber (1997),Children|Comedy|Fantasy,"Leonardo DiCaprio, Meryl Streep",3.1
1703,For Richer or Poorer (1997),Comedy,"Denzel Washington, Clint Eastwood",6.7
1704,Good Will Hunting (1997),Drama|Romance,"Steven Spielberg, Angelina Jolie, Emma Watson",6.3
1705,Guy (1997),Drama,"Denzel Washington, Clint Eastwood, Morgan Freeman",5.6
1706,Tar (1996),Drama,"Al Pacino, Meryl Streep",9.5
1707,Home Alone 3 (1997),Children|Comedy,"Clint Eastwood, Johnny Depp, Jack Nicholson",8.5
1708,Ill Gotten Gains (1997),Drama,"Christopher Nolan, Martin Scorsese, Denzel Washington",8.5
1709,Legal Deceit (1997),Thriller,Meryl Streep,4.4
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,"Angelina Jolie, Johnny Depp, Al Pacino",8.3
1713,Mouse Hunt (1997),Children|Comedy,"Jennifer Lawrence, Tom Hanks",3.1
1714,Never Met Picasso (1996),Romance,Clint Eastwood,8.6
1715,Office Killer (1997),Thriller,"Audrey Hepburn, Morgan Freeman",6.7
1716,"Other Voices, Other Rooms (1995)",Drama,"Clint Eastwood, Johnny Depp",7.2
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,"Martin Scorsese, Tom Cruise",7.5
1718,Stranger in the House (1997),Thriller,"Denzel Washington, Tom Cruise",5.2
1719,"Sweet Hereafter, The (1997)",Drama,Tom Cruise,7.8
1720,Time Tracers (1995),Action|Adventure|Sci-Fi,"Brad Pitt, Morgan Freeman, Emma Watson",7.6
1721,Titanic (1997),Drama|Romance,Scarlett Johansson,9.3
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,Denzel Washington,7.3
1723,Twisted (1996),Comedy|Drama,Martin Scorsese,6.7
1724,Full Speed (À toute vitesse) (1996),Drama,"Denzel Washington, Scarlett Johansson",7.0
1725,"Education of Little Tree, The (1997)",Drama,"Meryl Streep, Morgan Freeman",9.0
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,"Christopher Nolan, Jennifer Lawrence, Angelina Jolie",9.1
1727,"Horse Whisperer, The (1998)",Drama|Romance,"Robert De Niro, Morgan Freeman",9.2
1728,"Winter Guest, The (1997)",Drama,Clint Eastwood,8.0
1729,Jackie Brown (1997),Crime|Drama|Thriller,"Emma Watson, Audrey Hepburn",9.2
1730,Kundun (1997),Drama,"Angelina Jolie, Emma Watson, Morgan Freeman",9.5
1731,Mr. Magoo (1997),Comedy,Tom Cruise,5.6
1732,"Big Lebowski, The (1998)",Comedy|Crime,"Angelina Jolie, Tom Hanks",8.0
1733,Afterglow (1997),Drama|Romance,"Meryl Streep, Angelina Jolie",5.3
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,"Robert De Niro, Johnny Depp, Denzel Washington",4.7
1735,Great Expectations (1998),Drama|Romance,"Al Pacino, Christopher Nolan, Jennifer Lawrence",9.4
1738,Vermin (1998),Comedy,"Tom Cruise, Martin Scorsese, Johnny Depp",8.1
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy,"Audrey Hepburn, Jack Nicholson",5.6
1740,Men of Means (1999),Action|Drama,Scarlett Johansson,9.2
1742,Caught Up (1998),Crime,"Tom Hanks, Meryl Streep",9.1
1743,Arguing the World (1998),Documentary,Christopher Nolan,6.6
1744,Firestorm (1998),Action|Adventure|Thriller,Tom Cruise,7.0
1746,Senseless (1998),Comedy,"Leonardo DiCaprio, Angelina Jolie, Clint Eastwood",6.3
1747,Wag the Dog (1997),Comedy,"Angelina Jolie, Leonardo DiCaprio, Al Pacino",8.1
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,Jack Nicholson,5.9
1749,The Leading Man (1996),Drama|Romance|Thriller,"Scarlett Johansson, Morgan Freeman, Al Pacino",5.0
1750,Star Kid (1997),Adventure|Children|Fantasy|Sci-Fi,Martin Scorsese,9.0
1752,Hard Rain (1998),Action|Crime|Thriller,"Tom Cruise, Audrey Hepburn",7.3
1753,Half Baked (1998),Comedy,"Brad Pitt, Tom Hanks",3.3
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller,Audrey Hepburn,9.1
1755,Shooting Fish (1997),Comedy|Romance,"Tom Hanks, Martin Scorsese, Brad Pitt",4.7
1756,"Prophecy II, The (1998)",Horror,"Christopher Nolan, Denzel Washington",8.0
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,"Tom Hanks, Johnny Depp, Emma Watson",9.0
1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama,"Leonardo DiCaprio, Emma Watson, Morgan Freeman",8.6
1760,Spice World (1997),Comedy,"Robert De Niro, Johnny Depp, Audrey Hepburn",4.9
1762,Deep Rising (1998),Action|Horror|Sci-Fi,"Steven Spielberg, Audrey Hepburn",3.7
1764,Tainted (1998),Comedy|Thriller,Jennifer Lawrence,3.8
1765,"Letter From Death Row, A (1998)",Crime|Drama,"Robert De Niro, Martin Scorsese",4.5
1767,Music From Another Room (1998),Drama|Romance,"Jack Nicholson, Christopher Nolan, Denzel Washington",9.9
1768,Mother and Son (Mat i syn) (1997),Drama,Martin Scorsese,10.0
1769,"Replacement Killers, The (1998)",Action|Crime|Thriller,"Jennifer Lawrence, Leonardo DiCaprio, Al Pacino",6.0
1770,B. Monkey (1998),Crime|Romance|Thriller,Johnny Depp,3.7
1771,Night Flier (1997),Horror,Morgan Freeman,10.0
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,"Morgan Freeman, Jennifer Lawrence",7.2
1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama,"Clint Eastwood, Emma Watson",4.7
1774,Mass Transit (1998),Comedy|Drama,"Meryl Streep, Clint Eastwood",9.5
1776,Ride (1998),Drama,"Robert De Niro, Jack Nicholson, Scarlett Johansson",9.9
1777,"Wedding Singer, The (1998)",Comedy|Romance,Morgan Freeman,3.3
1779,Sphere (1998),Sci-Fi|Thriller,Morgan Freeman,7.3
1780,Ayn Rand: A Sense of Life (1997),Documentary,"Jennifer Lawrence, Leonardo DiCaprio, Morgan Freeman",5.5
1781,"Further Gesture, A (1996)",Drama,"Robert De Niro, Emma Watson",8.6
1782,Little City (1998),Comedy|Romance,Tom Cruise,7.8
1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller,"Emma Watson, Clint Eastwood, Morgan Freeman",9.4
1784,As Good as It Gets (1997),Comedy|Drama|Romance,"Leonardo DiCaprio, Audrey Hepburn, Denzel Washington",8.6
1785,King of New York (1990),Crime|Thriller,"Tom Cruise, Jack Nicholson",5.9
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,"Jack Nicholson, Angelina Jolie, Audrey Hepburn",3.6
1788,Men with Guns (1997),Action|Drama,"Emma Watson, Angelina Jolie, Clint Eastwood",5.7
1789,"Sadness of Sex, The (1995)",Drama,Scarlett Johansson,8.0
1791,Twilight (1998),Crime|Drama|Thriller,"Christopher Nolan, Angelina Jolie, Steven Spielberg",5.8
1792,U.S. Marshals (1998),Action|Crime|Thriller,"Leonardo DiCaprio, Tom Hanks, Audrey Hepburn",8.4
1793,Welcome to Woop-Woop (1997),Comedy,"Steven Spielberg, Jennifer Lawrence, Johnny Depp",6.8
1794,Love and Death on Long Island (1997),Comedy|Drama,"Al Pacino, Christopher Nolan",8.7
1795,"Callejón de los milagros, El (1995)",Drama,"Al Pacino, Martin Scorsese",7.8
1796,In God's Hands (1998),Action|Drama,"Jennifer Lawrence, Emma Watson, Meryl Streep",3.2
1797,Everest (1998),Documentary|IMAX,"Christopher Nolan, Steven Spielberg",4.1
1798,Hush (1998),Thriller,"Robert De Niro, Jennifer Lawrence, Tom Hanks",9.5
1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,Audrey Hepburn,6.7
1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,"Morgan Freeman, Denzel Washington",5.3
1804,"Newton Boys, The (1998)",Crime|Drama,"Clint Eastwood, Christopher Nolan",7.6
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,Christopher Nolan,5.2
1806,Paulie (1998),Adventure|Children|Comedy,"Tom Hanks, Tom Cruise",3.7
1807,"Cool, Dry Place, A (1998)",Drama,"Tom Hanks, Steven Spielberg",4.0
1809,Fireworks (Hana-bi) (1997),Crime|Drama,"Clint Eastwood, Tom Hanks",8.7
1810,Primary Colors (1998),Comedy|Drama,"Audrey Hepburn, Clint Eastwood",8.4
1811,"Niagara, Niagara (1997)",Drama,"Meryl Streep, Tom Hanks",4.9
1812,Wide Awake (1998),Children|Comedy|Drama,"Al Pacino, Steven Spielberg",3.2
1814,"Price Above Rubies, A (1998)",Drama,"Clint Eastwood, Tom Cruise",7.8
1815,Eden (1997),Drama,"Jennifer Lawrence, Audrey Hepburn",3.8
1816,Two Girls and a Guy (1997),Comedy|Drama,"Scarlett Johansson, Tom Cruise",7.1
1817,No Looking Back (1998),Drama|Romance,"Al Pacino, Emma Watson, Tom Cruise",6.8
1819,Storefront Hitchcock (1997),Documentary|Musical,Leonardo DiCaprio,10.0
1820,"Proposition, The (1998)",Drama|Romance,"Jennifer Lawrence, Clint Eastwood",9.6
1821,"Object of My Affection, The (1998)",Comedy|Romance,"Jack Nicholson, Al Pacino",4.2
1822,Meet the Deedles (1998),Children|Comedy,"Christopher Nolan, Tom Hanks",4.4
1824,Homegrown (1998),Comedy|Thriller,Jack Nicholson,5.9
1825,The Players Club (1998),Comedy|Drama,"Audrey Hepburn, Johnny Depp, Meryl Streep",7.7
1826,Barney's Great Adventure (1998),Adventure|Children,"Johnny Depp, Al Pacino, Morgan Freeman",4.7
1827,"Big One, The (1997)",Comedy|Documentary,"Meryl Streep, Emma Watson, Jack Nicholson",5.2
1829,Chinese Box (1997),Drama|Romance,"Angelina Jolie, Scarlett Johansson, Clint Eastwood",6.7
1830,Follow the Bitch (1996),Comedy,"Tom Hanks, Jack Nicholson, Tom Cruise",3.5
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,Tom Cruise,4.5
1832,Heaven's Burning (1997),Action|Drama,Jennifer Lawrence,6.4
1833,Mercury Rising (1998),Action|Drama|Thriller,"Brad Pitt, Tom Cruise, Meryl Streep",8.9
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,"Tom Hanks, Martin Scorsese, Christopher Nolan",6.2
1835,City of Angels (1998),Drama|Fantasy|Romance,"Johnny Depp, Morgan Freeman, Christopher Nolan",3.3
1836,"Last Days of Disco, The (1998)",Comedy|Drama,Jennifer Lawrence,4.0
1837,"Odd Couple II, The (1998)",Comedy,"Scarlett Johansson, Morgan Freeman, Martin Scorsese",5.8
1839,My Giant (1998),Comedy,"Angelina Jolie, Tom Cruise, Morgan Freeman",3.3
1840,He Got Game (1998),Drama,Denzel Washington,4.9
1841,"Gingerbread Man, The (1998)",Drama|Thriller,Jennifer Lawrence,4.2
1842,Illtown (1996),Crime|Drama,"Johnny Depp, Scarlett Johansson, Meryl Streep",5.9
1843,Slappy and the Stinkers (1998),Children|Comedy,"Al Pacino, Jennifer Lawrence, Christopher Nolan",7.2
1844,Live Flesh (Carne trémula) (1997),Drama|Romance,"Brad Pitt, Christopher Nolan",7.1
1845,Zero Effect (1998),Comedy|Mystery|Thriller,"Brad Pitt, Robert De Niro, Meryl Streep",6.1
1846,Nil By Mouth (1997),Drama,"Brad Pitt, Clint Eastwood, Denzel Washington",4.3
1847,Ratchet (1996),Drama|Thriller,"Johnny Depp, Martin Scorsese, Leonardo DiCaprio",9.9
1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,"Johnny Depp, Audrey Hepburn",5.2
1849,Prince Valiant (1997),Adventure,Brad Pitt,3.4
1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance,Scarlett Johansson,9.6
1851,Leather Jacket Love Story (1997),Drama|Romance,"Leonardo DiCaprio, Scarlett Johansson",8.7
1852,Love Walked In (1998),Drama|Thriller,"Steven Spielberg, Clint Eastwood",8.2
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,"Morgan Freeman, Martin Scorsese",5.5
1854,Kissing a Fool (1998),Comedy|Romance,"Tom Hanks, Jennifer Lawrence",7.9
1855,Krippendorf's Tribe (1998),Comedy,"Brad Pitt, Robert De Niro",7.1
1856,Kurt & Courtney (1998),Documentary,"Martin Scorsese, Tom Cruise",5.7
1857,"Real Blonde, The (1997)",Comedy,"Denzel Washington, Meryl Streep",3.4
1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy,Jennifer Lawrence,9.7
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,"Brad Pitt, Meryl Streep",8.6
1860,Character (Karakter) (1997),Drama,Christopher Nolan,5.1
1861,Junk Mail (Budbringeren) (1997),Comedy|Thriller,"Leonardo DiCaprio, Robert De Niro",4.2
1862,Species II (1998),Horror|Sci-Fi,"Audrey Hepburn, Christopher Nolan, Jennifer Lawrence",7.0
1863,Major League: Back to the Minors (1998),Comedy,"Al Pacino, Christopher Nolan, Denzel Washington",6.1
1864,Sour Grapes (1998),Comedy,"Christopher Nolan, Morgan Freeman",5.2
1865,Wild Man Blues (1997),Documentary,"Jennifer Lawrence, Emma Watson",7.7
1866,"Big Hit, The (1998)",Action|Comedy|Crime,Denzel Washington,8.9
